OriginAirportID,DestAirportID,DayOfWeek,delay_events,n,smoothed_delay_prob
14107,12339,5,5,15,0.35294117647058826
14107,12339,6,2,7,0.3333333333333333
14107,12339,7,5,16,0.3333333333333333
14107,12478,1,5,19,0.2857142857142857
14107,12478,2,4,14,0.3125
14107,12478,3,3,15,0.23529411764705882
14107,12478,4,4,13,0.3333333333333333
14107,12478,5,3,15,0.23529411764705882
14107,12478,6,6,11,0.5384615384615384
14107,12478,7,3,8,0.4
14107,12889,1,9,51,0.18867924528301888
14107,12889,2,8,57,0.15254237288135594
14107,12889,3,11,66,0.17647058823529413
14107,12889,4,14,63,0.23076923076923078
14107,12889,5,12,58,0.21666666666666667
14107,12889,6,9,49,0.19607843137254902
14107,12889,7,9,55,0.17543859649122806
14107,12892,1,12,83,0.15294117647058825
14107,12892,2,11,93,0.12631578947368421
14107,12892,3,12,85,0.14942528735632185
14107,12892,4,14,75,0.19480519480519481
14107,12892,5,17,91,0.1935483870967742
14107,12892,6,10,64,0.16666666666666666
14107,12892,7,13,77,0.17721518987341772
14107,12954,1,1,16,0.1111111111111111
14107,12954,2,0,10,0.08333333333333333
14107,12954,3,1,12,0.14285714285714285
14107,12954,4,1,15,0.11764705882352941
14107,12954,5,0,8,0.1
14107,12954,6,2,11,0.23076923076923078
14107,12954,7,1,15,0.11764705882352941
14107,13198,1,7,18,0.4
14107,13198,2,2,18,0.15
14107,13198,3,2,16,0.16666666666666666
14107,13198,4,5,18,0.3
14107,13198,5,4,17,0.2631578947368421
14107,13198,6,3,19,0.19047619047619047
14107,13198,7,3,14,0.25
14107,13204,1,2,14,0.1875
14107,13204,2,1,10,0.16666666666666666
14107,13204,3,1,7,0.2222222222222222
14107,13204,4,1,14,0.125
14107,13204,5,1,8,0.2
14107,13204,6,1,7,0.2222222222222222
14107,13204,7,3,11,0.3076923076923077
14107,13232,1,8,29,0.2903225806451613
14107,13232,2,5,28,0.2
14107,13232,3,4,16,0.2777777777777778
14107,13232,4,8,18,0.45
14107,13232,5,8,25,0.3333333333333333
14107,13232,6,4,21,0.21739130434782608
14107,13232,7,5,15,0.35294117647058826
14107,13244,2,0,3,0.2
14107,13244,3,0,3,0.2
14107,13244,4,0,2,0.25
14107,13244,5,0,1,0.3333333333333333
14107,13244,7,1,2,0.5
14107,13303,1,1,2,0.5
14107,13303,2,0,5,0.14285714285714285
14107,13303,3,0,4,0.16666666666666666
14107,13303,4,2,5,0.42857142857142855
14107,13303,5,1,4,0.3333333333333333
14107,13303,6,1,3,0.4
14107,13303,7,3,4,0.6666666666666666
14107,13342,1,3,9,0.36363636363636365
14107,13342,2,4,14,0.3125
14107,13342,3,8,16,0.5
14107,13342,4,1,13,0.13333333333333333
14107,13342,5,4,12,0.35714285714285715
14107,13342,6,2,12,0.21428571428571427
14107,13342,7,9,21,0.43478260869565216
14107,13487,1,5,41,0.13953488372093023
14107,13487,2,5,29,0.1935483870967742
14107,13487,3,5,39,0.14634146341463414
14107,13487,4,9,35,0.2702702702702703
14107,13487,5,2,30,0.09375
14107,13487,6,6,27,0.2413793103448276
14107,13487,7,5,44,0.13043478260869565
14107,13495,1,1,2,0.5
14107,13495,2,0,4,0.16666666666666666
14107,13495,3,1,1,0.6666666666666666
14107,13495,4,0,3,0.2
14107,13495,6,1,3,0.4
14107,13495,7,0,6,0.125
14107,13796,1,11,37,0.3076923076923077
14107,13796,2,5,25,0.2222222222222222
14107,13796,3,6,24,0.2692307692307692
14107,13796,4,9,29,0.3225806451612903
14107,13796,5,10,35,0.2972972972972973
14107,13796,6,4,31,0.15151515151515152
14107,13796,7,3,22,0.16666666666666666
14107,13830,1,3,5,0.5714285714285714
14107,13830,2,1,4,0.3333333333333333
14107,13830,3,1,7,0.2222222222222222
14107,13830,4,0,5,0.14285714285714285
14107,13830,5,2,6,0.375
14107,13830,6,0,4,0.16666666666666666
14107,13830,7,0,4,0.16666666666666666
14107,13851,1,1,4,0.3333333333333333
14107,13851,2,4,9,0.45454545454545453
14107,13851,3,1,5,0.2857142857142857
14107,13851,4,0,4,0.16666666666666666
14107,13851,5,4,10,0.4166666666666667
14107,13851,6,0,5,0.14285714285714285
14107,13851,7,5,9,0.5454545454545454
14107,13871,1,2,8,0.3
14107,13871,2,2,13,0.2
14107,13871,3,3,12,0.2857142857142857
14107,13871,4,4,14,0.3125
14107,13871,5,0,13,0.06666666666666667
14107,13871,6,3,14,0.25
14107,13871,7,1,12,0.14285714285714285
14107,13891,1,10,39,0.2682926829268293
14107,13891,2,7,34,0.2222222222222222
14107,13891,3,7,41,0.18604651162790697
14107,13891,4,12,29,0.41935483870967744
14107,13891,5,5,33,0.17142857142857143
14107,13891,6,5,27,0.20689655172413793
14107,13891,7,7,30,0.25
14107,13930,1,10,36,0.2894736842105263
14107,13930,2,5,34,0.16666666666666666
14107,13930,3,13,47,0.2857142857142857
14107,13930,4,14,46,0.3125
14107,13930,5,8,26,0.32142857142857145
14107,13930,6,10,32,0.3235294117647059
14107,13930,7,4,36,0.13157894736842105
14107,14057,1,3,27,0.13793103448275862
14107,14057,2,3,29,0.12903225806451613
14107,14057,3,6,29,0.22580645161290322
14107,14057,4,7,34,0.2222222222222222
14107,14057,5,8,33,0.2571428571428571
14107,14057,6,4,30,0.15625
14107,14057,7,3,23,0.16
14107,14100,1,4,22,0.20833333333333334
14107,14100,2,6,15,0.4117647058823529
14107,14100,3,7,25,0.2962962962962963
14107,14100,4,3,19,0.19047619047619047
14107,14100,5,8,27,0.3103448275862069
14107,14100,6,4,24,0.19230769230769232
14107,14100,7,3,14,0.25
14107,14122,1,1,6,0.25
14107,14122,2,2,15,0.17647058823529413
14107,14122,3,4,13,0.3333333333333333
14107,14122,4,2,11,0.23076923076923078
14107,14122,5,1,10,0.16666666666666666
14107,14122,6,0,6,0.125
14107,14122,7,2,9,0.2727272727272727
14107,14492,1,0,3,0.2
14107,14492,2,0,1,0.3333333333333333
14107,14492,3,2,5,0.42857142857142855
14107,14492,5,1,3,0.4
14107,14492,6,3,4,0.6666666666666666
14107,14492,7,2,3,0.6
14107,14570,1,6,21,0.30434782608695654
14107,14570,2,1,31,0.06060606060606061
14107,14570,3,3,23,0.16
14107,14570,4,1,30,0.0625
14107,14570,5,8,22,0.375
14107,14570,6,1,20,0.09090909090909091
14107,14570,7,7,26,0.2857142857142857
14107,14679,1,6,40,0.16666666666666666
14107,14679,2,11,67,0.17391304347826086
14107,14679,3,8,60,0.14516129032258066
14107,14679,4,11,49,0.23529411764705882
14107,14679,5,9,52,0.18518518518518517
14107,14679,6,7,43,0.17777777777777778
14107,14679,7,10,46,0.22916666666666666
14107,14683,1,3,22,0.16666666666666666
14107,14683,2,3,23,0.16
14107,14683,3,1,20,0.09090909090909091
14107,14683,4,7,32,0.23529411764705882
14107,14683,5,5,30,0.1875
14107,14683,6,2,16,0.16666666666666666
14107,14683,7,7,27,0.27586206896551724
14107,14730,1,1,4,0.3333333333333333
14107,14730,2,1,5,0.2857142857142857
14107,14730,3,2,4,0.5
14107,14730,4,0,1,0.3333333333333333
14107,14730,5,0,1,0.3333333333333333
14107,14730,6,1,5,0.2857142857142857
14107,14730,7,0,2,0.25
14107,14747,1,8,40,0.21428571428571427
14107,14747,2,2,35,0.08108108108108109
14107,14747,3,5,46,0.125
14107,14747,4,12,54,0.23214285714285715
14107,14747,5,9,39,0.24390243902439024
14107,14747,6,10,44,0.2391304347826087
14107,14747,7,2,42,0.06818181818181818
14107,14771,1,11,42,0.2727272727272727
14107,14771,2,20,52,0.3888888888888889
14107,14771,3,10,45,0.23404255319148937
14107,14771,4,12,45,0.2765957446808511
14107,14771,5,20,48,0.42
14107,14771,6,14,44,0.32608695652173914
14107,14771,7,26,57,0.4576271186440678
14107,14831,1,9,35,0.2702702702702703
14107,14831,2,2,33,0.08571428571428572
14107,14831,3,3,31,0.12121212121212122
14107,14831,4,8,34,0.25
14107,14831,5,5,25,0.2222222222222222
14107,14831,6,5,19,0.2857142857142857
14107,14831,7,6,32,0.20588235294117646
14107,14869,1,9,59,0.16393442622950818
14107,14869,2,11,65,0.1791044776119403
14107,14869,3,8,55,0.15789473684210525
14107,14869,4,12,58,0.21666666666666667
14107,14869,5,11,49,0.23529411764705882
14107,14869,6,5,43,0.13333333333333333
14107,14869,7,9,39,0.24390243902439024
14107,14893,1,5,34,0.16666666666666666
14107,14893,2,9,31,0.30303030303030304
14107,14893,3,3,27,0.13793103448275862
14107,14893,4,13,36,0.3684210526315789
14107,14893,5,4,36,0.13157894736842105
14107,14893,6,3,30,0.125
14107,14893,7,2,25,0.1111111111111111
14107,14908,1,9,53,0.18181818181818182
14107,14908,2,2,32,0.08823529411764706
14107,14908,3,10,45,0.23404255319148937
14107,14908,4,9,37,0.2564102564102564
14107,14908,5,3,33,0.11428571428571428
14107,14908,6,5,23,0.24
14107,14908,7,15,40,0.38095238095238093
14107,15016,1,1,11,0.15384615384615385
14107,15016,2,3,23,0.16
14107,15016,3,1,13,0.13333333333333333
14107,15016,4,5,28,0.2
14107,15016,5,5,15,0.35294117647058826
14107,15016,6,3,11,0.3076923076923077
14107,15016,7,5,21,0.2608695652173913
14107,15304,1,0,9,0.09090909090909091
14107,15304,2,2,9,0.2727272727272727
14107,15304,3,2,7,0.3333333333333333
14107,15304,4,3,6,0.5
14107,15304,5,0,7,0.1111111111111111
14107,15304,6,1,5,0.2857142857142857
14107,15304,7,1,10,0.16666666666666666
14107,15376,1,3,32,0.11764705882352941
14107,15376,2,1,22,0.08333333333333333
14107,15376,3,4,30,0.15625
14107,15376,4,7,24,0.3076923076923077
14107,15376,5,3,34,0.1111111111111111
14107,15376,6,0,29,0.03225806451612903
14107,15376,7,4,40,0.11904761904761904
14122,10397,1,5,35,0.16216216216216217
14122,10397,2,0,28,0.03333333333333333
14122,10397,3,4,32,0.14705882352941177
14122,10397,4,6,37,0.1794871794871795
14122,10397,5,8,40,0.21428571428571427
14122,10397,6,3,34,0.1111111111111111
14122,10397,7,6,32,0.20588235294117646
14122,10693,3,0,2,0.25
14122,10693,4,0,1,0.3333333333333333
14122,10693,7,0,1,0.3333333333333333
14122,10721,1,3,13,0.26666666666666666
14122,10721,2,4,12,0.35714285714285715
14122,10721,3,1,11,0.15384615384615385
14122,10721,4,2,17,0.15789473684210525
14122,10721,5,1,16,0.1111111111111111
14122,10721,6,0,5,0.14285714285714285
14122,10721,7,1,10,0.16666666666666666
14122,10821,1,1,14,0.125
14122,10821,2,0,11,0.07692307692307693
14122,10821,3,4,14,0.3125
14122,10821,4,5,12,0.42857142857142855
14122,10821,5,4,11,0.38461538461538464
14122,10821,6,0,11,0.07692307692307693
14122,10821,7,2,11,0.23076923076923078
14122,11042,1,0,3,0.2
14122,11057,1,3,26,0.14285714285714285
14122,11057,2,3,34,0.1111111111111111
14122,11057,3,9,32,0.29411764705882354
14122,11057,4,3,22,0.16666666666666666
14122,11057,5,1,31,0.06060606060606061
14122,11057,6,3,13,0.26666666666666666
14122,11057,7,3,19,0.19047619047619047
14122,11193,1,1,12,0.14285714285714285
14122,11193,2,1,4,0.3333333333333333
14122,11193,3,0,5,0.14285714285714285
14122,11193,4,1,8,0.2
14122,11193,5,1,6,0.25
14122,11193,7,1,4,0.3333333333333333
14122,11292,1,0,4,0.16666666666666666
14122,11292,2,2,9,0.2727272727272727
14122,11292,3,1,3,0.4
14122,11292,4,5,13,0.4
14122,11292,5,2,10,0.25
14122,11292,6,1,8,0.2
14122,11292,7,1,9,0.18181818181818182
14122,11298,1,0,7,0.1111111111111111
14122,11298,2,4,15,0.29411764705882354
14122,11298,3,1,15,0.11764705882352941
14122,11298,4,2,12,0.21428571428571427
14122,11298,5,3,13,0.26666666666666666
14122,11298,6,0,3,0.2
14122,11298,7,2,12,0.21428571428571427
14122,11433,1,3,20,0.18181818181818182
14122,11433,2,5,18,0.3
14122,11433,3,4,14,0.3125
14122,11433,4,5,15,0.35294117647058826
14122,11433,5,1,12,0.14285714285714285
14122,11433,6,4,13,0.3333333333333333
14122,11433,7,4,16,0.2777777777777778
14122,11618,1,0,1,0.3333333333333333
14122,11618,2,1,3,0.4
14122,11618,4,0,1,0.3333333333333333
14122,11618,5,2,4,0.5
14122,11618,7,0,1,0.3333333333333333
14122,11697,1,3,5,0.5714285714285714
14122,11697,2,1,5,0.2857142857142857
14122,11697,3,1,4,0.3333333333333333
14122,11697,4,0,1,0.3333333333333333
14122,11697,5,1,5,0.2857142857142857
14122,11697,6,0,4,0.16666666666666666
14122,11697,7,2,6,0.375
14122,12191,1,0,1,0.3333333333333333
14122,12191,3,0,1,0.3333333333333333
14122,12191,4,0,1,0.3333333333333333
14122,12191,5,0,3,0.2
14122,12191,6,1,2,0.5
14122,12191,7,1,8,0.2
14122,12264,1,1,6,0.25
14122,12264,2,3,7,0.4444444444444444
14122,12264,3,1,4,0.3333333333333333
14122,12264,4,1,2,0.5
14122,12264,5,2,4,0.5
14122,12264,6,2,5,0.42857142857142855
14122,12264,7,1,5,0.2857142857142857
14122,12266,1,1,14,0.125
14122,12266,2,0,12,0.07142857142857142
14122,12266,3,1,9,0.18181818181818182
14122,12266,4,2,15,0.17647058823529413
14122,12266,5,3,13,0.26666666666666666
14122,12266,6,2,7,0.3333333333333333
14122,12266,7,2,9,0.2727272727272727
14122,12478,1,2,10,0.25
14122,12478,2,2,8,0.3
14122,12478,3,3,10,0.3333333333333333
14122,12478,4,3,8,0.4
14122,12478,5,2,8,0.3
14122,12478,6,3,17,0.21052631578947367
14122,12478,7,1,7,0.2222222222222222
14122,12889,1,3,13,0.26666666666666666
14122,12889,2,0,10,0.08333333333333333
14122,12889,3,1,6,0.25
14122,12889,4,0,5,0.14285714285714285
14122,12889,5,1,9,0.18181818181818182
14122,12889,6,0,7,0.1111111111111111
14122,12889,7,0,6,0.125
14122,12892,1,0,2,0.25
14122,12892,2,1,5,0.2857142857142857
14122,12892,3,1,2,0.5
14122,12892,4,0,1,0.3333333333333333
14122,12892,5,2,8,0.3
14122,12892,6,0,2,0.25
14122,12892,7,0,3,0.2
14122,12953,1,0,4,0.16666666666666666
14122,12953,2,2,10,0.25
14122,12953,3,0,12,0.07142857142857142
14122,12953,4,7,10,0.6666666666666666
14122,12953,5,4,11,0.38461538461538464
14122,12953,7,3,7,0.4444444444444444
14122,13204,1,2,16,0.16666666666666666
14122,13204,2,2,15,0.17647058823529413
14122,13204,3,2,12,0.21428571428571427
14122,13204,4,5,21,0.2608695652173913
14122,13204,5,1,12,0.14285714285714285
14122,13204,6,1,16,0.1111111111111111
14122,13204,7,3,15,0.23529411764705882
14122,13232,1,5,15,0.35294117647058826
14122,13232,2,3,18,0.2
14122,13232,3,2,19,0.14285714285714285
14122,13232,4,1,16,0.1111111111111111
14122,13232,5,8,19,0.42857142857142855
14122,13232,6,1,10,0.16666666666666666
14122,13232,7,2,19,0.14285714285714285
14122,13244,1,0,3,0.2
14122,13244,2,0,4,0.16666666666666666
14122,13244,3,1,5,0.2857142857142857
14122,13244,4,0,3,0.2
14122,13244,5,1,7,0.2222222222222222
14122,13244,7,3,5,0.5714285714285714
14122,13303,1,1,3,0.4
14122,13303,2,2,10,0.25
14122,13303,3,2,9,0.2727272727272727
14122,13303,4,3,8,0.4
14122,13303,5,1,9,0.18181818181818182
14122,13303,6,2,7,0.3333333333333333
14122,13303,7,1,4,0.3333333333333333
14122,13487,1,1,6,0.25
14122,13487,2,2,10,0.25
14122,13487,3,1,10,0.16666666666666666
14122,13487,4,0,7,0.1111111111111111
14122,13487,5,0,8,0.1
14122,13487,6,0,6,0.125
14122,13487,7,0,4,0.16666666666666666
14122,13930,1,10,30,0.34375
14122,13930,2,9,31,0.30303030303030304
14122,13930,3,10,35,0.2972972972972973
14122,13930,4,9,33,0.2857142857142857
14122,13930,5,15,40,0.38095238095238093
14122,13930,6,7,31,0.24242424242424243
14122,13930,7,5,32,0.17647058823529413
14122,14100,1,3,16,0.2222222222222222
14122,14100,2,3,13,0.26666666666666666
14122,14100,3,1,14,0.125
14122,14100,4,4,10,0.4166666666666667
14122,14100,5,3,8,0.4
14122,14100,6,5,14,0.375
14122,14100,7,4,7,0.5555555555555556
14122,14107,1,4,13,0.3333333333333333
14122,14107,2,4,10,0.4166666666666667
14122,14107,3,3,8,0.4
14122,14107,4,2,6,0.375
14122,14107,5,1,15,0.11764705882352941
14122,14107,6,0,13,0.06666666666666667
14122,14107,7,2,9,0.2727272727272727
14122,14492,7,1,1,0.6666666666666666
14122,14635,1,1,3,0.4
14122,14635,2,0,3,0.2
14122,14635,3,0,2,0.25
14122,14635,4,0,4,0.16666666666666666
14122,14635,5,0,2,0.25
14122,14635,6,0,4,0.16666666666666666
14122,14635,7,1,2,0.5
14122,14771,1,0,3,0.2
14122,14771,2,0,1,0.3333333333333333
14122,14771,3,0,3,0.2
14122,14771,4,0,3,0.2
14122,14771,5,1,4,0.3333333333333333
14122,14771,6,0,4,0.16666666666666666
14122,14771,7,0,1,0.3333333333333333
14122,15304,1,0,9,0.09090909090909091
14122,15304,2,0,10,0.08333333333333333
14122,15304,3,0,14,0.0625
14122,15304,4,1,9,0.18181818181818182
14122,15304,5,0,10,0.08333333333333333
14122,15304,6,2,8,0.3
14122,15304,7,2,7,0.3333333333333333
14307,10397,1,0,11,0.07692307692307693
14307,10397,2,1,11,0.15384615384615385
14307,10397,3,6,16,0.3888888888888889
14307,10397,4,1,7,0.2222222222222222
14307,10397,5,3,4,0.6666666666666666
14307,10397,6,0,7,0.1111111111111111
14307,10397,7,2,17,0.15789473684210525
14307,10821,1,4,31,0.15151515151515152
14307,10821,2,2,26,0.10714285714285714
14307,10821,3,6,34,0.19444444444444445
14307,10821,4,5,33,0.17142857142857143
14307,10821,5,9,30,0.3125
14307,10821,6,0,16,0.05555555555555555
14307,10821,7,3,27,0.13793103448275862
14307,11042,3,0,1,0.3333333333333333
14307,11042,4,0,2,0.25
14307,11042,5,1,3,0.4
14307,11057,1,2,11,0.23076923076923078
14307,11057,2,4,13,0.3333333333333333
14307,11057,3,3,12,0.2857142857142857
14307,11057,4,3,16,0.2222222222222222
14307,11057,5,2,7,0.3333333333333333
14307,11057,6,0,13,0.06666666666666667
14307,11057,7,3,18,0.2
14307,11278,3,0,1,0.3333333333333333
14307,11278,4,0,1,0.3333333333333333
14307,11278,5,0,1,0.3333333333333333
14307,11278,6,0,1,0.3333333333333333
14307,11278,7,0,1,0.3333333333333333
14307,11292,1,3,3,0.8
14307,11292,2,0,4,0.16666666666666666
14307,11292,3,0,2,0.25
14307,11292,4,0,1,0.3333333333333333
14307,11292,5,1,2,0.5
14307,11292,6,0,2,0.25
14307,11292,7,0,4,0.16666666666666666
14307,11433,1,2,23,0.12
14307,11433,2,10,21,0.4782608695652174
14307,11433,3,3,22,0.16666666666666666
14307,11433,4,5,17,0.3157894736842105
14307,11433,5,4,20,0.22727272727272727
14307,11433,6,2,18,0.15
14307,11433,7,1,25,0.07407407407407407
14307,11618,1,1,2,0.5
14307,11618,2,1,3,0.4
14307,11618,3,1,4,0.3333333333333333
14307,11618,4,1,1,0.6666666666666666
14307,11618,5,1,3,0.4
14307,11618,6,1,1,0.6666666666666666
14307,11618,7,4,5,0.7142857142857143
14307,11697,1,1,4,0.3333333333333333
14307,11697,2,1,9,0.18181818181818182
14307,11697,3,1,4,0.3333333333333333
14307,11697,4,2,8,0.3
14307,11697,5,0,5,0.14285714285714285
14307,11697,6,0,9,0.09090909090909091
14307,11697,7,0,6,0.125
14307,12264,1,1,3,0.4
14307,12264,2,2,12,0.21428571428571427
14307,12264,3,1,2,0.5
14307,12264,4,1,5,0.2857142857142857
14307,12264,5,1,4,0.3333333333333333
14307,12264,6,0,5,0.14285714285714285
14307,12264,7,0,4,0.16666666666666666
14307,13204,1,0,18,0.05
14307,13204,2,1,15,0.11764705882352941
14307,13204,3,4,24,0.19230769230769232
14307,13204,4,5,19,0.2857142857142857
14307,13204,5,2,20,0.13636363636363635
14307,13204,6,2,17,0.15789473684210525
14307,13204,7,3,15,0.23529411764705882
14307,13232,1,3,12,0.2857142857142857
14307,13232,2,3,14,0.25
14307,13232,3,3,10,0.3333333333333333
14307,13232,4,2,8,0.3
14307,13232,5,3,9,0.36363636363636365
14307,13232,6,0,4,0.16666666666666666
14307,13232,7,0,9,0.09090909090909091
14307,13487,1,0,1,0.3333333333333333
14307,13487,2,0,2,0.25
14307,13487,3,0,1,0.3333333333333333
14307,13487,4,0,2,0.25
14307,13487,5,0,3,0.2
14307,13487,6,1,1,0.6666666666666666
14307,13930,1,2,7,0.3333333333333333
14307,13930,2,6,14,0.4375
14307,13930,3,0,4,0.16666666666666666
14307,13930,4,0,4,0.16666666666666666
14307,13930,5,3,10,0.3333333333333333
14307,13930,6,0,2,0.25
14307,13930,7,1,5,0.2857142857142857
14307,14027,3,0,1,0.3333333333333333
14307,14100,1,0,4,0.16666666666666666
14307,14100,2,0,1,0.3333333333333333
14307,14100,4,0,3,0.2
14307,14100,5,2,4,0.5
14307,14100,6,2,7,0.3333333333333333
14307,14635,6,0,1,0.3333333333333333
14307,15304,1,0,4,0.16666666666666666
14307,15304,2,1,6,0.25
14307,15304,3,2,11,0.23076923076923078
14307,15304,4,0,10,0.08333333333333333
14307,15304,5,1,4,0.3333333333333333
14307,15304,6,0,8,0.1
14307,15304,7,1,8,0.2
14492,10397,1,8,41,0.20930232558139536
14492,10397,2,2,41,0.06976744186046512
14492,10397,3,5,49,0.11764705882352941
14492,10397,4,8,49,0.17647058823529413
14492,10397,5,12,48,0.26
14492,10397,6,4,36,0.13157894736842105
14492,10397,7,8,51,0.16981132075471697
14492,10529,1,1,1,0.6666666666666666
14492,10529,2,1,4,0.3333333333333333
14492,10529,3,0,3,0.2
14492,10529,4,0,2,0.25
14492,10529,5,1,3,0.4
14492,10529,6,0,1,0.3333333333333333
14492,10529,7,0,1,0.3333333333333333
14492,10693,1,2,9,0.2727272727272727
14492,10693,2,3,16,0.2222222222222222
14492,10693,3,2,14,0.1875
14492,10693,4,3,8,0.4
14492,10693,5,3,13,0.26666666666666666
14492,10693,6,0,3,0.2
14492,10693,7,0,7,0.1111111111111111
14492,10721,1,3,32,0.11764705882352941
14492,10721,2,7,31,0.24242424242424243
14492,10721,3,7,40,0.19047619047619047
14492,10721,4,8,34,0.25
14492,10721,5,3,22,0.16666666666666666
14492,10721,6,1,10,0.16666666666666666
14492,10721,7,6,32,0.20588235294117646
14492,10821,1,5,24,0.23076923076923078
14492,10821,2,4,21,0.21739130434782608
14492,10821,3,7,22,0.3333333333333333
14492,10821,4,11,34,0.3333333333333333
14492,10821,5,10,29,0.3548387096774194
14492,10821,6,1,18,0.1
14492,10821,7,2,21,0.13043478260869565
14492,11042,1,1,4,0.3333333333333333
14492,11042,2,0,2,0.25
14492,11042,3,1,2,0.5
14492,11042,4,0,3,0.2
14492,11042,5,0,2,0.25
14492,11042,6,1,1,0.6666666666666666
14492,11042,7,0,3,0.2
14492,11057,1,2,30,0.09375
14492,11057,2,2,20,0.13636363636363635
14492,11057,3,2,27,0.10344827586206896
14492,11057,4,4,28,0.16666666666666666
14492,11057,5,2,19,0.14285714285714285
14492,11057,6,3,19,0.19047619047619047
14492,11057,7,2,25,0.1111111111111111
14492,11066,1,0,3,0.2
14492,11066,2,0,5,0.14285714285714285
14492,11066,3,1,3,0.4
14492,11066,4,0,1,0.3333333333333333
14492,11066,5,1,2,0.5
14492,11066,7,0,3,0.2
14492,11193,1,1,7,0.2222222222222222
14492,11193,2,0,2,0.25
14492,11193,3,2,8,0.3
14492,11193,4,2,5,0.42857142857142855
14492,11193,5,0,6,0.125
14492,11193,7,0,6,0.125
14492,11278,1,7,20,0.36363636363636365
14492,11278,2,5,20,0.2727272727272727
14492,11278,3,7,21,0.34782608695652173
14492,11278,4,7,26,0.2857142857142857
14492,11278,5,9,22,0.4166666666666667
14492,11278,6,6,16,0.3888888888888889
14492,11278,7,6,13,0.4666666666666667
14492,11292,1,3,6,0.5
14492,11292,2,2,5,0.42857142857142855
14492,11292,3,1,3,0.4
14492,11292,4,3,6,0.5
14492,11292,5,0,6,0.125
14492,11292,6,0,3,0.2
14492,11292,7,1,3,0.4
14492,11298,1,1,11,0.15384615384615385
14492,11298,2,3,19,0.19047619047619047
14492,11298,3,1,13,0.13333333333333333
14492,11298,4,3,13,0.26666666666666666
14492,11298,5,2,12,0.21428571428571427
14492,11298,6,2,6,0.375
14492,11298,7,1,12,0.14285714285714285
14492,11433,1,3,12,0.2857142857142857
14492,11433,2,1,5,0.2857142857142857
14492,11433,3,1,9,0.18181818181818182
14492,11433,4,0,12,0.07142857142857142
14492,11433,5,0,19,0.047619047619047616
14492,11433,6,0,4,0.16666666666666666
14492,11433,7,2,10,0.25
14492,11618,1,6,16,0.3888888888888889
14492,11618,2,1,10,0.16666666666666666
14492,11618,3,3,11,0.3076923076923077
14492,11618,4,5,13,0.4
14492,11618,5,4,12,0.35714285714285715
14492,11618,6,3,13,0.26666666666666666
14492,11618,7,3,9,0.36363636363636365
14492,11697,1,0,1,0.3333333333333333
14492,11697,2,1,4,0.3333333333333333
14492,11697,3,0,4,0.16666666666666666
14492,11697,4,0,5,0.14285714285714285
14492,11697,5,2,3,0.6
14492,11697,6,1,3,0.4
14492,11697,7,0,5,0.14285714285714285
14492,12191,1,0,2,0.25
14492,12191,2,1,5,0.2857142857142857
14492,12191,3,0,6,0.125
14492,12191,4,1,4,0.3333333333333333
14492,12191,5,4,9,0.45454545454545453
14492,12191,6,3,5,0.5714285714285714
14492,12191,7,1,3,0.4
14492,12264,1,2,10,0.25
14492,12264,2,1,6,0.25
14492,12264,3,4,11,0.38461538461538464
14492,12264,4,2,11,0.23076923076923078
14492,12264,5,2,10,0.25
14492,12264,6,2,8,0.3
14492,12264,7,1,6,0.25
14492,12266,1,0,11,0.07692307692307693
14492,12266,2,2,11,0.23076923076923078
14492,12266,3,4,13,0.3333333333333333
14492,12266,4,4,15,0.29411764705882354
14492,12266,5,2,12,0.21428571428571427
14492,12266,6,1,10,0.16666666666666666
14492,12266,7,3,10,0.3333333333333333
14492,12339,1,0,2,0.25
14492,12339,2,0,5,0.14285714285714285
14492,12339,3,0,3,0.2
14492,12339,4,0,3,0.2
14492,12339,5,0,2,0.25
14492,12478,1,1,13,0.13333333333333333
14492,12478,2,5,15,0.35294117647058826
14492,12478,3,6,22,0.2916666666666667
14492,12478,4,5,18,0.3
14492,12478,5,11,26,0.42857142857142855
14492,12478,6,9,24,0.38461538461538464
14492,12478,7,2,16,0.16666666666666666
14492,12889,1,0,5,0.14285714285714285
14492,12889,2,0,4,0.16666666666666666
14492,12889,3,1,5,0.2857142857142857
14492,12889,4,0,1,0.3333333333333333
14492,12889,5,0,2,0.25
14492,12889,6,0,1,0.3333333333333333
14492,12889,7,0,3,0.2
14492,12892,1,2,5,0.42857142857142855
14492,12892,2,0,6,0.125
14492,12892,3,0,5,0.14285714285714285
14492,12892,4,0,6,0.125
14492,12892,5,0,10,0.08333333333333333
14492,12892,6,0,6,0.125
14492,12892,7,0,9,0.09090909090909091
14492,12953,1,18,40,0.4523809523809524
14492,12953,2,4,19,0.23809523809523808
14492,12953,3,12,39,0.3170731707317073
14492,12953,4,18,42,0.4318181818181818
14492,12953,5,9,23,0.4
14492,12953,6,3,16,0.2222222222222222
14492,12953,7,7,28,0.26666666666666666
14492,13204,1,3,10,0.3333333333333333
14492,13204,2,0,14,0.0625
14492,13204,3,2,8,0.3
14492,13204,4,0,13,0.06666666666666667
14492,13204,5,3,13,0.26666666666666666
14492,13204,6,0,11,0.07692307692307693
14492,13204,7,5,17,0.3157894736842105
14492,13232,1,2,10,0.25
14492,13232,2,0,7,0.1111111111111111
14492,13232,3,3,17,0.21052631578947367
14492,13232,4,3,14,0.25
